author,authorIsChannelOwner,cid,comment,commentsCount,hasCreatorHeart,pageUrl,publishedTimeText,replyCount,replyToCid,title,type,videoId,voteCount,creator,housetype,channelId,channelName,channelUrl,channelUsername,comments,commentsTurnedOff,date,descriptionLinks/0/text,descriptionLinks/0/url,descriptionLinks/1/text,descriptionLinks/1/url,descriptionLinks/2/text,descriptionLinks/2/url,descriptionLinks/3/text,descriptionLinks/3/url,descriptionLinks/4/text,descriptionLinks/4/url,duration,id,input,isMonetized,likes,location,numberOfSubscribers,subtitles,text,thumbnailUrl,url,viewCount
@sanastela,False,UgwzHEbRUadgP-Y1rG54AaABAg,"Its not much, but it is home 🥺",7444,True,https://www.youtube.com/watch?v=4IId792kUp0,4 months ago,1.0,,"Touring a $79,995,000 Oceanfront Florida MEGA MANSION",comment,4IId792kUp0,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@GlobeTrotter-t1t,False,UgxIT7jKUngu9a9G9wR4AaABAg,house scarface buys his moms,7444,False,https://www.youtube.com/watch?v=4IId792kUp0,4 months ago,0.0,,"Touring a $79,995,000 Oceanfront Florida MEGA MANSION",comment,4IId792kUp0,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@Lunatherescue,False,UgxDvfBNSsMCdB0au114AaABAg,This is insane,7444,False,https://www.youtube.com/watch?v=4IId792kUp0,4 months ago,0.0,,"Touring a $79,995,000 Oceanfront Florida MEGA MANSION",comment,4IId792kUp0,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@nicole321ify,False,UgwE1CxPFewOPwRPTxd4AaABAg,Shameful that people will pay $80 million for a house and do nothing for humanity. I happen to know billionaires that would never buy that house because they would find it foolish. That house is nothing but ego.,7444,False,https://www.youtube.com/watch?v=4IId792kUp0,4 months ago,2.0,,"Touring a $79,995,000 Oceanfront Florida MEGA MANSION",comment,4IId792kUp0,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@Loxley-xxx,False,UgzS6oubHJSGcLZ7ktl4AaABAg,Thank you universe 11:11 for my new dream home love it 💯♥️✅🔥🙏🏻🚀,7444,False,https://www.youtube.com/watch?v=4IId792kUp0,4 months ago,0.0,,"Touring a $79,995,000 Oceanfront Florida MEGA MANSION",comment,4IId792kUp0,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@cellosamba6775,False,UgzTXwDuthVXROxhtCZ4AaABAg,Obviously I would need special staff to guide me around when I get hopelessly lost!,7444,False,https://www.youtube.com/watch?v=4IId792kUp0,4 months ago,0.0,,"Touring a $79,995,000 Oceanfront Florida MEGA MANSION",comment,4IId792kUp0,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@jyotshnaben5065,False,Ugxftu4x2Wrgj4fW3Qd4AaABAg,I stick to slots for the most part; it's easy and I don't have to think too hard. What's your go-to for a relaxed gaming session,1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@gymnasticsanddance4608,False,UgzqhtzJ-Pr8J1WTf1B4AaABAg,"My brother loves the poker rooms. Says the competition is decent, and the interface makes it easy to play",1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@sudipmonbal5679,False,UgyiFyDoc931r6SuvzZ4AaABAg,I've actually won a decent amount a few times. Seems like following my brother’s advice paid off. Have you hit any big wins,1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@Priyanshuffyoutube025,False,UgyNtr-7UebGH7ZZXlp4AaABAg,"I've had some decentwins already. A friend of mine hit big last week, made me wish I'd started earlier",1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@RahulBaman-yc8rv,False,UgyDK9t_rU9-SNppsTx4AaABAg,"I've had some decentwins already. A friend of mine hit big last week, made me wish I'd started earlier",1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@Nawab_ayan_307,False,UgzoK25RI7ZbQob-8Sd4AaABAg,"I've had some decentwins already. A friend of mine hit big last week, made me wish I'd started earlier",1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@vaidaramana3668,False,UgwiSxtYl3nrrRAAG1l4AaABAg,"I've had some decentwins already. A friend of mine hit big last week, made me wish I'd started earlier",1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@sharad8349,False,UgzsofqNdUZLXz58rP54AaABAg,It's been a blast so far. Makes it even better knowing friends and family are also having a good time on the platform. What’s been your favorite part,1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@Gaud-fk3nv,False,UgxkVMf8ys9DCoFx5w14AaABAg,I've actually won a decent amount a few times. Seems like following my brother’s advice paid off. Have you hit any big wins,1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@saiharshith6473,False,UgxpSt8z1OmYgd2NrjZ4AaABAg,I've actually won a decent amount a few times. Seems like following my brother’s advice paid off. Have you hit any big wins,1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@SK.GAMING.6660,False,UgzqRXgIOQdq8PEt2bl4AaABAg,It's been a blast so far. Makes it even better knowing friends and family are also having a good time on the platform. What’s been your favorite part,1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@ManishSahu-cl8ck,False,UgzugJV1Yr02zzDCY6h4AaABAg,I keep to the classics like slots and occasionally blackjack. Keeps things light and fun. What's your strategy,1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@MangeshComedy-gm1ug,False,UgxMkoqfHEzIIhr_CHd4AaABAg,I keep to the classics like slots and occasionally blackjack. Keeps things light and fun. What's your strategy,1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@rajusoni-ci1hf,False,Ugzbz8cVxrU29neX9Kl4AaABAg,I keep to the classics like slots and occasionally blackjack. Keeps things light and fun. What's your strategy,1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@techstar-xyut,False,UgwM6KIfTZ59HJZiz-V4AaABAg,"My friend convinced me to join the poker rooms, and it’s been quite the ride. Ever play poker ther",1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@amuanu9512,False,Ugyiydx8obvtCemeKMB4AaABAg,It's been a blast so far. Makes it even better knowing friends and family are also having a good time on the platform. What’s been your favorite part,1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@BindasHBindas,False,UgwXP9tL0CbV8pdgrFN4AaABAg,Following some tips from my brother turned into a decent win last month. Ever had a win that felt extra sweet because it came from a tip,1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@ghudupal3339,False,UgyPTIVVygwL95rcp5N4AaABAg,Following some tips from my brother turned into a decent win last month. Ever had a win that felt extra sweet because it came from a tip,1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@JonyeMatre,False,UgyS_Xrz3CufIP3UG3l4AaABAg,Following some tips from my brother turned into a decent win last month. Ever had a win that felt extra sweet because it came from a tip,1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@egoistaX,False,UgyiREcc1OC_idZMwdZ4AaABAg,55 M for this old shit?,1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@charlesjay8818,False,UgxUyTIuPkPJ8AQq2ZZ4AaABAg.A-inj78dAn8ADReYz2FhG3,it won't be a tsunami which comes hahahaha,1415,False,https://www.youtube.com/watch?v=6tGX6jocV_Y,1 month ago,0.0,UgxUyTIuPkPJ8AQq2ZZ4AaABAg,"Touring a $34,500,000 Malibu Mansion Built Over the Pacific Ocean",reply,6tGX6jocV_Y,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@KayParas-r2n,False,UgxGUs9alBQduMOk41p4AaABAg.A0XNyxleG8ZA0XOEa5i6JD,"Add too: respecting my position and, my money. Stop giving your whores my mansion and money but, most of all my Look! When will this Stop?",2689,False,https://www.youtube.com/watch?v=aBeVbmQvMtk,11 months ago,0.0,UgxGUs9alBQduMOk41p4AaABAg,"Inside a $35,000,000 CALIFORNIA MEGA MANSION with Ocean Views!",reply,aBeVbmQvMtk,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@joegug4751,False,Ugw3OezPle4UiIACNxV4AaABAg,The taxes and the HOA fees is more money then I’ll make in my life time.,1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@sharilynn3024,False,UgzsY98kkXStbUvE7Ip4AaABAg,"Great guide and everything, but,man...there is too much of everything, and not enough warmth! I know this is just MHO, but it needs a lot of books, sheer flowing curtains, and kníck knacks, and wayyyy different lighting!! 😮😊",1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@malamuteaerospace6333,False,UgwsYcJQ5GonbY2hiMR4AaABAg,Fucking major highways right in front of your house...,1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@frankmerscheim5824,False,UgwFlK8ucl9-i69wKvt4AaABAg,"this price is absolute unreal, buy a ground for max 10 million and build for an other 20 million than u have spend 30 and u have what u want but for u is 10x better . so wtf 55 million.  By the way it is nice but max 20 !",1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@FedericoKilton,False,UgxO5juDA7WlcL-JcsF4AaABAg,this is way too beautiful to describe,1581,True,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,1.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,1.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@dbdb703,False,UgwbAJR6_Ga7wOYPi9J4AaABAg,"I want to point out how insightful Enes was, when he spoke about the characteristics of plaster.  I have plaster throughout my home and it does allow itself to being bare if needed.  Plaster holds unique character and warmth, as Enes said. Like a fingerprint, no two plaster walls are the same.",1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@joeydemento6839,False,Ugw8AT9eCw7BqtztL4J4AaABAg,this place is fantastic! another wonderful job done by enes and crew!,1581,True,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,1.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,1.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@xydronia,False,UgwEhgCrnAuWlWQr11l4AaABAg,"I love this style of architechture, gets me nostalgic about the house I had in gta online. I wish I could live in something of that style one day.",1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@jesterlead,False,UgzXLn4EyMrFsNgGxgR4AaABAg,Villa Siena makes all other home walk-throughs irrelevant.,1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@ShirubaGamer,False,UgxMX4XBhd5RMG0ig3J4AaABAg,"Damn, which drug dealer used to own this place?",1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@3libali,False,UgzVIPyxUDS91A-N1-Z4AaABAg,@33:36 random dude just made his own wood shack on the beach 😂,1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@sunshineinarizona1726,False,Ugxf34CJiPPLRcOSKUZ4AaABAg,"What a strange, awkward home. White pillars with black wood on the ceiling look weird. But it's the floor plan with odd-shaped rooms and furniture that doesn't match or fit. By the looks of the outside, I thought it was going to be beautiful.",1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@jsparx,False,Ugz2IDeTqNwjKyGWtSl4AaABAg,"When listing high value properties, they have master bedrooms, not primary bedrooms. Read the room. Know who your customer is.",1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,2.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,1.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@govixar,False,UgxF9F_6j7MlTRrl5qd4AaABAg,"Enes and Cody do a great job showing this home. The location is stunning but the house needs another remodel. So many things need upgrading, like the chef kitchen, garage floors, etc . Whoever buys it will need to spend millions more to make it pop",1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago (edited),0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@ohwow9257,False,UgzUmWFx7Fg79NjfTPJ4AaABAg,"Sellers agent fee
Buyers agent fee
And a 5.5% to the homeless which is like 3 million for the sale of that house
And honestly the true price of that house is like 35-40 million the other 10 million are just taxes and agent fees and of course gotta pay that homeless tax and stick it to the buyer lol 😂 ridiculous.
And the citizens tax is just everyday been misspent and not audit it.",1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@jayinaz3221,False,UgyPnc2UKKRoMiz2ksx4AaABAg,"Nice $20 million home on an amazing $35 million lot.  Two point six acres, all that ocean frontage.",1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@gamexpz,False,UgyXxdOGONU1rK84UMR4AaABAg,Advance island life,1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@just_lives7689,False,UgyolMiWl-PzB6WGC1x4AaABAg,"Speaking from Brazil, your videos are great, very satisfying, congratulations on your professionalism 🌎👏🏽👏🏽",1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago (edited),0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@taelorwatson9822,False,Ugw9zljg6g-lmgN3p7t4AaABAg,"There's a house I saw in Huntington. 4m it's on three levels, elevator. Right across from the beach. Two car tandem garage. So you can have four cars in it, perhaps 6 if they're small.",1581,False,https://www.youtube.com/watch?v=XYK0_D07KYU,2 months ago,0.0,,"Inside a $55,000,000 OCEANFRONT California Mega Mansion",comment,XYK0_D07KYU,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@EnesYilmazer,True,Ugw35BhPHeG1DAmGZ454AaABAg.A9Hc9n87Q_rA9Jm-yRuN31,Stay tuned!,7444,False,https://www.youtube.com/watch?v=4IId792kUp0,4 months ago,0.0,Ugw35BhPHeG1DAmGZ454AaABAg,"Touring a $79,995,000 Oceanfront Florida MEGA MANSION",reply,4IId792kUp0,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@johndude8076,False,Ugw51Ta-VZ6YgkZCucB4AaABAg.9xcwdl8I6MU9xczBJDHOKc,"a nice house, but not a 150 million house",1803,False,https://www.youtube.com/watch?v=rtFZLk_20gI&t=1s,1 year ago,0.0,Ugw51Ta-VZ6YgkZCucB4AaABAg,"Touring a $150,000,000 California Beachfront Home",reply,rtFZLk_20gI,36.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@moltenfries3514,False,Ugw51Ta-VZ6YgkZCucB4AaABAg.9xcwdl8I6MU9xczrjPc8E_,Not worth more than $30.000.000. Even if it is because of the location.,1803,False,https://www.youtube.com/watch?v=rtFZLk_20gI&t=1s,1 year ago,0.0,Ugw51Ta-VZ6YgkZCucB4AaABAg,"Touring a $150,000,000 California Beachfront Home",reply,rtFZLk_20gI,32.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@TottiB72,False,Ugw51Ta-VZ6YgkZCucB4AaABAg.9xcwdl8I6MU9xczuUVqkqW,I have seen many better ones on the Channel,1803,False,https://www.youtube.com/watch?v=rtFZLk_20gI&t=1s,1 year ago,0.0,Ugw51Ta-VZ6YgkZCucB4AaABAg,"Touring a $150,000,000 California Beachfront Home",reply,rtFZLk_20gI,12.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@johnfbm,False,Ugw51Ta-VZ6YgkZCucB4AaABAg.9xcwdl8I6MU9xd-gIUJNNs,At that price I hope it comes with 6 fulltime security guards.,1803,False,https://www.youtube.com/watch?v=rtFZLk_20gI&t=1s,1 year ago,0.0,Ugw51Ta-VZ6YgkZCucB4AaABAg,"Touring a $150,000,000 California Beachfront Home",reply,rtFZLk_20gI,12.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@untouchable360x,False,Ugw51Ta-VZ6YgkZCucB4AaABAg.9xcwdl8I6MU9xd00hHoqNF,I wanna know what the seller is smoking with that asking price.,1803,False,https://www.youtube.com/watch?v=rtFZLk_20gI&t=1s,1 year ago,0.0,Ugw51Ta-VZ6YgkZCucB4AaABAg,"Touring a $150,000,000 California Beachfront Home",reply,rtFZLk_20gI,21.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@johnfbm,False,Ugw51Ta-VZ6YgkZCucB4AaABAg.9xcwdl8I6MU9xd1NMx946M, @untouchable360x  might be using magic shrooms - they seem to be hallucinating.,1803,False,https://www.youtube.com/watch?v=rtFZLk_20gI&t=1s,1 year ago (edited),0.0,Ugw51Ta-VZ6YgkZCucB4AaABAg,"Touring a $150,000,000 California Beachfront Home",reply,rtFZLk_20gI,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@bevcovich7861,False,Ugw51Ta-VZ6YgkZCucB4AaABAg.9xcwdl8I6MU9xd1TWJHtF_,I’ve been waiting for this after seeing Instragram stories. Tell you after 😊😊,1803,False,https://www.youtube.com/watch?v=rtFZLk_20gI&t=1s,1 year ago,0.0,Ugw51Ta-VZ6YgkZCucB4AaABAg,"Touring a $150,000,000 California Beachfront Home",reply,rtFZLk_20gI,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@Omrissss,False,Ugw51Ta-VZ6YgkZCucB4AaABAg.9xcwdl8I6MU9xd2xn9UuHh,Top 5 of the most beautiful houses in this chunnel,1803,False,https://www.youtube.com/watch?v=rtFZLk_20gI&t=1s,1 year ago,0.0,Ugw51Ta-VZ6YgkZCucB4AaABAg,"Touring a $150,000,000 California Beachfront Home",reply,rtFZLk_20gI,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@michelob.,False,Ugw51Ta-VZ6YgkZCucB4AaABAg.9xcwdl8I6MU9xd6AqtmYT4,I loved the urinal edit 😂 that was so funny! Absolutely amazing property!,1803,False,https://www.youtube.com/watch?v=rtFZLk_20gI&t=1s,1 year ago (edited),0.0,Ugw51Ta-VZ6YgkZCucB4AaABAg,"Touring a $150,000,000 California Beachfront Home",reply,rtFZLk_20gI,4.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@deodathramheerai,False,Ugw51Ta-VZ6YgkZCucB4AaABAg.9xcwdl8I6MU9xd7QKGrUX_,150 million for a house with zero privacy in a densly populated area within state with the most anti consumer laws in the country ...Love your stuff Enes but this property is a dud,1803,False,https://www.youtube.com/watch?v=rtFZLk_20gI&t=1s,1 year ago,0.0,Ugw51Ta-VZ6YgkZCucB4AaABAg,"Touring a $150,000,000 California Beachfront Home",reply,rtFZLk_20gI,22.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@rickenbacker472,False,Ugw51Ta-VZ6YgkZCucB4AaABAg.9xcwdl8I6MU9xd7Qto_8mo,"Best house yet. Location, views, light. Just outside my budget though 😂",1803,False,https://www.youtube.com/watch?v=rtFZLk_20gI&t=1s,1 year ago,0.0,Ugw51Ta-VZ6YgkZCucB4AaABAg,"Touring a $150,000,000 California Beachfront Home",reply,rtFZLk_20gI,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@Winn613,False,Ugw51Ta-VZ6YgkZCucB4AaABAg.9xcwdl8I6MU9xd8peUSnCv,"Any house that has a room with all wood paneling immediately loses my interest 😭 personally, I think for 150 mil, some of the house feels a little …outdated..?",1803,False,https://www.youtube.com/watch?v=rtFZLk_20gI&t=1s,1 year ago,0.0,Ugw51Ta-VZ6YgkZCucB4AaABAg,"Touring a $150,000,000 California Beachfront Home",reply,rtFZLk_20gI,9.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@rumbatumblajambomambo6241,False,Ugw51Ta-VZ6YgkZCucB4AaABAg.9xcwdl8I6MU9xd92XYMSDa,Very different from what you usually show. This one felt more like it had life in it compared to most others. Beautiful and unique in its own way and I would love to see a few more houses like this one. Great job,1803,False,https://www.youtube.com/watch?v=rtFZLk_20gI&t=1s,1 year ago,0.0,Ugw51Ta-VZ6YgkZCucB4AaABAg,"Touring a $150,000,000 California Beachfront Home",reply,rtFZLk_20gI,1.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@RedRoseSeptember22,False,Ugw51Ta-VZ6YgkZCucB4AaABAg.9xcwdl8I6MU9xd9K-bk4a4,That's a beautiful home ♥I could easily see myself living there :D price isn't too bad either.,1803,False,https://www.youtube.com/watch?v=rtFZLk_20gI&t=1s,1 year ago,0.0,Ugw51Ta-VZ6YgkZCucB4AaABAg,"Touring a $150,000,000 California Beachfront Home",reply,rtFZLk_20gI,1.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@PatrickNorberto,False,Ugw51Ta-VZ6YgkZCucB4AaABAg.9xcwdl8I6MU9xd9nP4eYLB,Love this house. Quick thing: does that ping pong table double as a billiard table?,1803,False,https://www.youtube.com/watch?v=rtFZLk_20gI&t=1s,1 year ago (edited),0.0,Ugw51Ta-VZ6YgkZCucB4AaABAg,"Touring a $150,000,000 California Beachfront Home",reply,rtFZLk_20gI,3.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@linadarawshe4513,False,Ugw51Ta-VZ6YgkZCucB4AaABAg.9xcwdl8I6MU9xdB0KnfxJO,Dream house,1803,False,https://www.youtube.com/watch?v=rtFZLk_20gI&t=1s,1 year ago,0.0,Ugw51Ta-VZ6YgkZCucB4AaABAg,"Touring a $150,000,000 California Beachfront Home",reply,rtFZLk_20gI,0.0,Enes,beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
